customer_id,customer_type,customer_name,date_of_birth,email,phone,address_line,city,state,country,postal_code,customer_segment,risk_tier,customer_status,created_date
CUST_SYN_000126,INDIVIDUAL,Synthetic Customer 000126,1986-07-19,customer000126@example.invalid,+1-555-0126,226 Fictional Avenue,Demo Borough,DM,GB,SYN0126,RETAIL,LOW,ACTIVE,2024-07-13
CUST_SYN_000127,INDIVIDUAL,Synthetic Customer 000127,1987-08-20,customer000127@example.invalid,+1-555-0127,227 Fictional Avenue,Sample Ville,SV,DE,SYN0127,SME,MEDIUM,ACTIVE,2024-07-12
CUST_SYN_000128,BUSINESS,Synthetic Customer 000128,,customer000128@example.invalid,+1-555-0128,228 Fictional Avenue,Test Harbour,TH,SG,SYN0128,CORPORATE,HIGH,ACTIVE,2024-07-11
CUST_SYN_000129,INDIVIDUAL,Synthetic Customer 000129,1989-10-22,customer000129@example.invalid,+1-555-0129,229 Fictional Avenue,Example City,EX,US,SYN0129,RETAIL,LOW,ACTIVE,2024-07-10
CUST_SYN_000130,INDIVIDUAL,Synthetic Customer 000130,1990-11-23,customer000130@example.invalid,+1-555-0130,230 Fictional Avenue,Demo Borough,DM,GB,SYN0130,SME,MEDIUM,ACTIVE,2024-07-09
CUST_SYN_000131,INDIVIDUAL,Synthetic Customer 000131,1991-12-24,customer000131@example.invalid,+1-555-0131,231 Fictional Avenue,Sample Ville,SV,DE,SYN0131,CORPORATE,HIGH,ACTIVE,2024-07-08
CUST_SYN_000132,BUSINESS,Synthetic Customer 000132,,customer000132@example.invalid,+1-555-0132,232 Fictional Avenue,Test Harbour,TH,SG,SYN0132,RETAIL,LOW,ACTIVE,2024-07-07
CUST_SYN_000133,INDIVIDUAL,Synthetic Customer 000133,1993-02-26,customer000133@example.invalid,+1-555-0133,233 Fictional Avenue,Example City,EX,US,SYN0133,SME,MEDIUM,ACTIVE,2024-07-06
CUST_SYN_000134,INDIVIDUAL,Synthetic Customer 000134,1994-03-27,customer000134@example.invalid,+1-555-0134,234 Fictional Avenue,Demo Borough,DM,GB,SYN0134,CORPORATE,HIGH,ACTIVE,2024-07-05
CUST_SYN_000135,INDIVIDUAL,Synthetic Customer 000135,1995-04-01,customer000135@example.invalid,+1-555-0135,235 Fictional Avenue,Sample Ville,SV,DE,SYN0135,RETAIL,LOW,ACTIVE,2024-07-04
CUST_SYN_000136,BUSINESS,Synthetic Customer 000136,,customer000136@example.invalid,+1-555-0136,236 Fictional Avenue,Test Harbour,TH,SG,SYN0136,SME,MEDIUM,ACTIVE,2024-07-03
CUST_SYN_000137,INDIVIDUAL,Synthetic Customer 000137,1997-06-03,customer000137@example.invalid,+1-555-0137,237 Fictional Avenue,Example City,EX,US,SYN0137,CORPORATE,HIGH,ACTIVE,2024-07-02
CUST_SYN_000138,INDIVIDUAL,Synthetic Customer 000138,1998-07-04,customer000138@example.invalid,+1-555-0138,238 Fictional Avenue,Demo Borough,DM,GB,SYN0138,RETAIL,LOW,ACTIVE,2024-07-01
CUST_SYN_000139,INDIVIDUAL,Synthetic Customer 000139,1999-08-05,customer000139@example.invalid,+1-555-0139,239 Fictional Avenue,Sample Ville,SV,DE,SYN0139,SME,MEDIUM,ACTIVE,2024-06-30
CUST_SYN_000140,BUSINESS,Synthetic Customer 000140,,customer000140@example.invalid,+1-555-0140,240 Fictional Avenue,Test Harbour,TH,SG,SYN0140,CORPORATE,HIGH,ACTIVE,2024-06-29
CUST_SYN_000141,INDIVIDUAL,Synthetic Customer 000141,1966-10-07,customer000141@example.invalid,+1-555-0141,241 Fictional Avenue,Example City,EX,US,SYN0141,RETAIL,LOW,ACTIVE,2024-06-28
CUST_SYN_000142,INDIVIDUAL,Synthetic Customer 000142,1967-11-08,customer000142@example.invalid,+1-555-0142,242 Fictional Avenue,Demo Borough,DM,GB,SYN0142,SME,MEDIUM,ACTIVE,2024-06-27
CUST_SYN_000143,INDIVIDUAL,Synthetic Customer 000143,1968-12-09,customer000143@example.invalid,+1-555-0143,243 Fictional Avenue,Sample Ville,SV,DE,SYN0143,CORPORATE,HIGH,ACTIVE,2024-06-26
CUST_SYN_000144,BUSINESS,Synthetic Customer 000144,,customer000144@example.invalid,+1-555-0144,244 Fictional Avenue,Test Harbour,TH,SG,SYN0144,RETAIL,LOW,ACTIVE,2024-06-25
CUST_SYN_000145,INDIVIDUAL,Synthetic Customer 000145,1970-02-11,customer000145@example.invalid,+1-555-0145,245 Fictional Avenue,Example City,EX,US,SYN0145,SME,MEDIUM,ACTIVE,2024-06-24
CUST_SYN_000146,INDIVIDUAL,Synthetic Customer 000146,1971-03-12,customer000146@example.invalid,+1-555-0146,246 Fictional Avenue,Demo Borough,DM,GB,SYN0146,CORPORATE,HIGH,ACTIVE,2024-06-23
CUST_SYN_000147,INDIVIDUAL,Synthetic Customer 000147,1972-04-13,customer000147@example.invalid,+1-555-0147,247 Fictional Avenue,Sample Ville,SV,DE,SYN0147,RETAIL,LOW,ACTIVE,2024-06-22
CUST_SYN_000148,BUSINESS,Synthetic Customer 000148,,customer000148@example.invalid,+1-555-0148,248 Fictional Avenue,Test Harbour,TH,SG,SYN0148,SME,MEDIUM,ACTIVE,2024-06-21
CUST_SYN_000149,INDIVIDUAL,Synthetic Customer 000149,1974-06-15,customer000149@example.invalid,+1-555-0149,249 Fictional Avenue,Example City,EX,US,SYN0149,CORPORATE,HIGH,ACTIVE,2024-06-20
CUST_SYN_000150,INDIVIDUAL,Synthetic Customer 000150,1975-07-16,customer000150@example.invalid,+1-555-0150,250 Fictional Avenue,Demo Borough,DM,GB,SYN0150,RETAIL,LOW,ACTIVE,2024-06-19
CUST_SYN_000151,INDIVIDUAL,Synthetic Customer 000151,1976-08-17,customer000151@example.invalid,+1-555-0151,251 Fictional Avenue,Sample Ville,SV,DE,SYN0151,SME,MEDIUM,ACTIVE,2024-06-18
CUST_SYN_000152,BUSINESS,Synthetic Customer 000152,,customer000152@example.invalid,+1-555-0152,252 Fictional Avenue,Test Harbour,TH,SG,SYN0152,CORPORATE,HIGH,ACTIVE,2024-06-17
CUST_SYN_000153,INDIVIDUAL,Synthetic Customer 000153,1978-10-19,customer000153@example.invalid,+1-555-0153,253 Fictional Avenue,Example City,EX,US,SYN0153,RETAIL,LOW,ACTIVE,2024-06-16
CUST_SYN_000154,INDIVIDUAL,Synthetic Customer 000154,1979-11-20,customer000154@example.invalid,+1-555-0154,254 Fictional Avenue,Demo Borough,DM,GB,SYN0154,SME,MEDIUM,ACTIVE,2024-06-15
CUST_SYN_000155,INDIVIDUAL,Synthetic Customer 000155,1980-12-21,customer000155@example.invalid,+1-555-0155,255 Fictional Avenue,Sample Ville,SV,DE,SYN0155,CORPORATE,HIGH,ACTIVE,2024-06-14
CUST_SYN_000156,BUSINESS,Synthetic Customer 000156,,customer000156@example.invalid,+1-555-0156,256 Fictional Avenue,Test Harbour,TH,SG,SYN0156,RETAIL,LOW,ACTIVE,2024-06-13
CUST_SYN_000157,INDIVIDUAL,Synthetic Customer 000157,1982-02-23,customer000157@example.invalid,+1-555-0157,257 Fictional Avenue,Example City,EX,US,SYN0157,SME,MEDIUM,ACTIVE,2024-06-12
CUST_SYN_000158,INDIVIDUAL,Synthetic Customer 000158,1983-03-24,customer000158@example.invalid,+1-555-0158,258 Fictional Avenue,Demo Borough,DM,GB,SYN0158,CORPORATE,HIGH,ACTIVE,2024-06-11
CUST_SYN_000159,INDIVIDUAL,Synthetic Customer 000159,1984-04-25,customer000159@example.invalid,+1-555-0159,259 Fictional Avenue,Sample Ville,SV,DE,SYN0159,RETAIL,LOW,ACTIVE,2024-06-10
CUST_SYN_000160,BUSINESS,Synthetic Customer 000160,,customer000160@example.invalid,+1-555-0160,260 Fictional Avenue,Test Harbour,TH,SG,SYN0160,SME,MEDIUM,ACTIVE,2024-06-09
CUST_SYN_000161,INDIVIDUAL,Synthetic Customer 000161,1986-06-27,customer000161@example.invalid,+1-555-0161,261 Fictional Avenue,Example City,EX,US,SYN0161,CORPORATE,HIGH,ACTIVE,2024-06-08
CUST_SYN_000162,INDIVIDUAL,Synthetic Customer 000162,1987-07-01,customer000162@example.invalid,+1-555-0162,262 Fictional Avenue,Demo Borough,DM,GB,SYN0162,RETAIL,LOW,ACTIVE,2024-06-07
CUST_SYN_000163,INDIVIDUAL,Synthetic Customer 000163,1988-08-02,customer000163@example.invalid,+1-555-0163,263 Fictional Avenue,Sample Ville,SV,DE,SYN0163,SME,MEDIUM,ACTIVE,2024-06-06
CUST_SYN_000164,BUSINESS,Synthetic Customer 000164,,customer000164@example.invalid,+1-555-0164,264 Fictional Avenue,Test Harbour,TH,SG,SYN0164,CORPORATE,HIGH,ACTIVE,2024-06-05
CUST_SYN_000165,INDIVIDUAL,Synthetic Customer 000165,1990-10-04,customer000165@example.invalid,+1-555-0165,265 Fictional Avenue,Example City,EX,US,SYN0165,RETAIL,LOW,ACTIVE,2024-06-04
CUST_SYN_000166,INDIVIDUAL,Synthetic Customer 000166,1991-11-05,customer000166@example.invalid,+1-555-0166,266 Fictional Avenue,Demo Borough,DM,GB,SYN0166,SME,MEDIUM,ACTIVE,2024-06-03
CUST_SYN_000167,INDIVIDUAL,Synthetic Customer 000167,1992-12-06,customer000167@example.invalid,+1-555-0167,267 Fictional Avenue,Sample Ville,SV,DE,SYN0167,CORPORATE,HIGH,ACTIVE,2024-06-02
CUST_SYN_000168,BUSINESS,Synthetic Customer 000168,,customer000168@example.invalid,+1-555-0168,268 Fictional Avenue,Test Harbour,TH,SG,SYN0168,RETAIL,LOW,ACTIVE,2024-06-01
CUST_SYN_000169,INDIVIDUAL,Synthetic Customer 000169,1994-02-08,customer000169@example.invalid,+1-555-0169,269 Fictional Avenue,Example City,EX,US,SYN0169,SME,MEDIUM,ACTIVE,2024-05-31
CUST_SYN_000170,INDIVIDUAL,Synthetic Customer 000170,1995-03-09,customer000170@example.invalid,+1-555-0170,270 Fictional Avenue,Demo Borough,DM,GB,SYN0170,CORPORATE,HIGH,ACTIVE,2024-05-30
CUST_SYN_000171,INDIVIDUAL,Synthetic Customer 000171,1996-04-10,customer000171@example.invalid,+1-555-0171,271 Fictional Avenue,Sample Ville,SV,DE,SYN0171,RETAIL,LOW,ACTIVE,2024-05-29
CUST_SYN_000172,BUSINESS,Synthetic Customer 000172,,customer000172@example.invalid,+1-555-0172,272 Fictional Avenue,Test Harbour,TH,SG,SYN0172,SME,MEDIUM,ACTIVE,2024-05-28
CUST_SYN_000173,INDIVIDUAL,Synthetic Customer 000173,1998-06-12,customer000173@example.invalid,+1-555-0173,273 Fictional Avenue,Example City,EX,US,SYN0173,CORPORATE,HIGH,ACTIVE,2024-05-27
CUST_SYN_000174,INDIVIDUAL,Synthetic Customer 000174,1999-07-13,customer000174@example.invalid,+1-555-0174,274 Fictional Avenue,Demo Borough,DM,GB,SYN0174,RETAIL,LOW,ACTIVE,2024-05-26
CUST_SYN_000175,INDIVIDUAL,Synthetic Customer 000175,1965-08-14,customer000175@example.invalid,+1-555-0175,275 Fictional Avenue,Sample Ville,SV,DE,SYN0175,SME,MEDIUM,ACTIVE,2024-05-25
CUST_SYN_000176,BUSINESS,Synthetic Customer 000176,,customer000176@example.invalid,+1-555-0176,276 Fictional Avenue,Test Harbour,TH,SG,SYN0176,CORPORATE,HIGH,ACTIVE,2024-05-24
CUST_SYN_000177,INDIVIDUAL,Synthetic Customer 000177,1967-10-16,customer000177@example.invalid,+1-555-0177,277 Fictional Avenue,Example City,EX,US,SYN0177,RETAIL,LOW,ACTIVE,2024-05-23
CUST_SYN_000178,INDIVIDUAL,Synthetic Customer 000178,1968-11-17,customer000178@example.invalid,+1-555-0178,278 Fictional Avenue,Demo Borough,DM,GB,SYN0178,SME,MEDIUM,ACTIVE,2024-05-22
CUST_SYN_000179,INDIVIDUAL,Synthetic Customer 000179,1969-12-18,customer000179@example.invalid,+1-555-0179,279 Fictional Avenue,Sample Ville,SV,DE,SYN0179,CORPORATE,HIGH,ACTIVE,2024-05-21
CUST_SYN_000180,BUSINESS,Synthetic Customer 000180,,customer000180@example.invalid,+1-555-0180,280 Fictional Avenue,Test Harbour,TH,SG,SYN0180,RETAIL,LOW,ACTIVE,2024-05-20
CUST_SYN_000181,INDIVIDUAL,Synthetic Customer 000181,1971-02-20,customer000181@example.invalid,+1-555-0181,281 Fictional Avenue,Example City,EX,US,SYN0181,SME,MEDIUM,ACTIVE,2024-05-19
CUST_SYN_000182,INDIVIDUAL,Synthetic Customer 000182,1972-03-21,customer000182@example.invalid,+1-555-0182,282 Fictional Avenue,Demo Borough,DM,GB,SYN0182,CORPORATE,HIGH,ACTIVE,2024-05-18
CUST_SYN_000183,INDIVIDUAL,Synthetic Customer 000183,1973-04-22,customer000183@example.invalid,+1-555-0183,283 Fictional Avenue,Sample Ville,SV,DE,SYN0183,RETAIL,LOW,ACTIVE,2024-05-17
CUST_SYN_000184,BUSINESS,Synthetic Customer 000184,,customer000184@example.invalid,+1-555-0184,284 Fictional Avenue,Test Harbour,TH,SG,SYN0184,SME,MEDIUM,ACTIVE,2024-05-16
CUST_SYN_000185,INDIVIDUAL,Synthetic Customer 000185,1975-06-24,customer000185@example.invalid,+1-555-0185,285 Fictional Avenue,Example City,EX,US,SYN0185,CORPORATE,HIGH,ACTIVE,2024-05-15
CUST_SYN_000186,INDIVIDUAL,Synthetic Customer 000186,1976-07-25,customer000186@example.invalid,+1-555-0186,286 Fictional Avenue,Demo Borough,DM,GB,SYN0186,RETAIL,LOW,ACTIVE,2024-05-14
CUST_SYN_000187,INDIVIDUAL,Synthetic Customer 000187,1977-08-26,customer000187@example.invalid,+1-555-0187,287 Fictional Avenue,Sample Ville,SV,DE,SYN0187,SME,MEDIUM,ACTIVE,2024-05-13
CUST_SYN_000188,BUSINESS,Synthetic Customer 000188,,customer000188@example.invalid,+1-555-0188,288 Fictional Avenue,Test Harbour,TH,SG,SYN0188,CORPORATE,HIGH,ACTIVE,2024-05-12
CUST_SYN_000189,INDIVIDUAL,Synthetic Customer 000189,1979-10-01,customer000189@example.invalid,+1-555-0189,289 Fictional Avenue,Example City,EX,US,SYN0189,RETAIL,LOW,ACTIVE,2024-05-11
CUST_SYN_000190,INDIVIDUAL,Synthetic Customer 000190,1980-11-02,customer000190@example.invalid,+1-555-0190,290 Fictional Avenue,Demo Borough,DM,GB,SYN0190,SME,MEDIUM,ACTIVE,2024-05-10
CUST_SYN_000191,INDIVIDUAL,Synthetic Customer 000191,1981-12-03,customer000191@example.invalid,+1-555-0191,291 Fictional Avenue,Sample Ville,SV,DE,SYN0191,CORPORATE,HIGH,ACTIVE,2024-05-09
CUST_SYN_000192,BUSINESS,Synthetic Customer 000192,,customer000192@example.invalid,+1-555-0192,292 Fictional Avenue,Test Harbour,TH,SG,SYN0192,RETAIL,LOW,ACTIVE,2024-05-08
CUST_SYN_000193,INDIVIDUAL,Synthetic Customer 000193,1983-02-05,customer000193@example.invalid,+1-555-0193,293 Fictional Avenue,Example City,EX,US,SYN0193,SME,MEDIUM,ACTIVE,2024-05-07
CUST_SYN_000194,INDIVIDUAL,Synthetic Customer 000194,1984-03-06,customer000194@example.invalid,+1-555-0194,294 Fictional Avenue,Demo Borough,DM,GB,SYN0194,CORPORATE,HIGH,ACTIVE,2024-05-06
CUST_SYN_000195,INDIVIDUAL,Synthetic Customer 000195,1985-04-07,customer000195@example.invalid,+1-555-0195,295 Fictional Avenue,Sample Ville,SV,DE,SYN0195,RETAIL,LOW,ACTIVE,2024-05-05
CUST_SYN_000196,BUSINESS,Synthetic Customer 000196,,customer000196@example.invalid,+1-555-0196,296 Fictional Avenue,Test Harbour,TH,SG,SYN0196,SME,MEDIUM,ACTIVE,2024-05-04
CUST_SYN_000197,INDIVIDUAL,Synthetic Customer 000197,1987-06-09,customer000197@example.invalid,+1-555-0197,297 Fictional Avenue,Example City,EX,US,SYN0197,CORPORATE,HIGH,ACTIVE,2024-05-03
CUST_SYN_000198,INDIVIDUAL,Synthetic Customer 000198,1988-07-10,customer000198@example.invalid,+1-555-0198,298 Fictional Avenue,Demo Borough,DM,GB,SYN0198,RETAIL,LOW,ACTIVE,2024-05-02
CUST_SYN_000199,INDIVIDUAL,Synthetic Customer 000199,1989-08-11,customer000199@example.invalid,+1-555-0199,299 Fictional Avenue,Sample Ville,SV,DE,SYN0199,SME,MEDIUM,ACTIVE,2024-05-01
CUST_SYN_000200,BUSINESS,Synthetic Customer 000200,,customer000200@example.invalid,+1-555-0200,300 Fictional Avenue,Test Harbour,TH,SG,SYN0200,CORPORATE,HIGH,ACTIVE,2024-04-30
CUST_SYN_000201,INDIVIDUAL,Synthetic Customer 000201,1991-10-13,customer000201@example.invalid,+1-555-0201,301 Fictional Avenue,Example City,EX,US,SYN0201,RETAIL,LOW,ACTIVE,2024-04-29
CUST_SYN_000202,INDIVIDUAL,Synthetic Customer 000202,1992-11-14,customer000202@example.invalid,+1-555-0202,302 Fictional Avenue,Demo Borough,DM,GB,SYN0202,SME,MEDIUM,ACTIVE,2024-04-28
CUST_SYN_000203,INDIVIDUAL,Synthetic Customer 000203,1993-12-15,customer000203@example.invalid,+1-555-0203,303 Fictional Avenue,Sample Ville,SV,DE,SYN0203,CORPORATE,HIGH,ACTIVE,2024-04-27
CUST_SYN_000204,BUSINESS,Synthetic Customer 000204,,customer000204@example.invalid,+1-555-0204,304 Fictional Avenue,Test Harbour,TH,SG,SYN0204,RETAIL,LOW,ACTIVE,2024-04-26
CUST_SYN_000205,INDIVIDUAL,Synthetic Customer 000205,1995-02-17,customer000205@example.invalid,+1-555-0205,305 Fictional Avenue,Example City,EX,US,SYN0205,SME,MEDIUM,ACTIVE,2024-04-25
CUST_SYN_000206,INDIVIDUAL,Synthetic Customer 000206,1996-03-18,customer000206@example.invalid,+1-555-0206,306 Fictional Avenue,Demo Borough,DM,GB,SYN0206,CORPORATE,HIGH,ACTIVE,2024-04-24
CUST_SYN_000207,INDIVIDUAL,Synthetic Customer 000207,1997-04-19,customer000207@example.invalid,+1-555-0207,307 Fictional Avenue,Sample Ville,SV,DE,SYN0207,RETAIL,LOW,ACTIVE,2024-04-23
CUST_SYN_000208,BUSINESS,Synthetic Customer 000208,,customer000208@example.invalid,+1-555-0208,308 Fictional Avenue,Test Harbour,TH,SG,SYN0208,SME,MEDIUM,ACTIVE,2024-04-22
CUST_SYN_000209,INDIVIDUAL,Synthetic Customer 000209,1999-06-21,customer000209@example.invalid,+1-555-0209,309 Fictional Avenue,Example City,EX,US,SYN0209,CORPORATE,HIGH,ACTIVE,2024-04-21
CUST_SYN_000210,INDIVIDUAL,Synthetic Customer 000210,1965-07-22,customer000210@example.invalid,+1-555-0210,310 Fictional Avenue,Demo Borough,DM,GB,SYN0210,RETAIL,LOW,ACTIVE,2024-04-20
CUST_SYN_000211,INDIVIDUAL,Synthetic Customer 000211,1966-08-23,customer000211@example.invalid,+1-555-0211,311 Fictional Avenue,Sample Ville,SV,DE,SYN0211,SME,MEDIUM,ACTIVE,2024-04-19
CUST_SYN_000212,BUSINESS,Synthetic Customer 000212,,customer000212@example.invalid,+1-555-0212,312 Fictional Avenue,Test Harbour,TH,SG,SYN0212,CORPORATE,HIGH,ACTIVE,2024-04-18
CUST_SYN_000213,INDIVIDUAL,Synthetic Customer 000213,1968-10-25,customer000213@example.invalid,+1-555-0213,313 Fictional Avenue,Example City,EX,US,SYN0213,RETAIL,LOW,ACTIVE,2024-04-17
CUST_SYN_000214,INDIVIDUAL,Synthetic Customer 000214,1969-11-26,customer000214@example.invalid,+1-555-0214,314 Fictional Avenue,Demo Borough,DM,GB,SYN0214,SME,MEDIUM,ACTIVE,2024-04-16
CUST_SYN_000215,INDIVIDUAL,Synthetic Customer 000215,1970-12-27,customer000215@example.invalid,+1-555-0215,315 Fictional Avenue,Sample Ville,SV,DE,SYN0215,CORPORATE,HIGH,ACTIVE,2024-04-15
CUST_SYN_000216,BUSINESS,Synthetic Customer 000216,,customer000216@example.invalid,+1-555-0216,316 Fictional Avenue,Test Harbour,TH,SG,SYN0216,RETAIL,LOW,ACTIVE,2024-04-14
CUST_SYN_000217,INDIVIDUAL,Synthetic Customer 000217,1972-02-02,customer000217@example.invalid,+1-555-0217,317 Fictional Avenue,Example City,EX,US,SYN0217,SME,MEDIUM,ACTIVE,2024-04-13
CUST_SYN_000218,INDIVIDUAL,Synthetic Customer 000218,1973-03-03,customer000218@example.invalid,+1-555-0218,318 Fictional Avenue,Demo Borough,DM,GB,SYN0218,CORPORATE,HIGH,ACTIVE,2024-04-12
CUST_SYN_000219,INDIVIDUAL,Synthetic Customer 000219,1974-04-04,customer000219@example.invalid,+1-555-0219,319 Fictional Avenue,Sample Ville,SV,DE,SYN0219,RETAIL,LOW,ACTIVE,2024-04-11
CUST_SYN_000220,BUSINESS,Synthetic Customer 000220,,customer000220@example.invalid,+1-555-0220,320 Fictional Avenue,Test Harbour,TH,SG,SYN0220,SME,MEDIUM,ACTIVE,2024-04-10
CUST_SYN_000221,INDIVIDUAL,Synthetic Customer 000221,1976-06-06,customer000221@example.invalid,+1-555-0221,321 Fictional Avenue,Example City,EX,US,SYN0221,CORPORATE,HIGH,ACTIVE,2024-04-09
CUST_SYN_000222,INDIVIDUAL,Synthetic Customer 000222,1977-07-07,customer000222@example.invalid,+1-555-0222,322 Fictional Avenue,Demo Borough,DM,GB,SYN0222,RETAIL,LOW,ACTIVE,2024-04-08
CUST_SYN_000223,INDIVIDUAL,Synthetic Customer 000223,1978-08-08,customer000223@example.invalid,+1-555-0223,323 Fictional Avenue,Sample Ville,SV,DE,SYN0223,SME,MEDIUM,ACTIVE,2024-04-07
CUST_SYN_000224,BUSINESS,Synthetic Customer 000224,,customer000224@example.invalid,+1-555-0224,324 Fictional Avenue,Test Harbour,TH,SG,SYN0224,CORPORATE,HIGH,ACTIVE,2024-04-06
CUST_SYN_000225,INDIVIDUAL,Synthetic Customer 000225,1980-10-10,customer000225@example.invalid,+1-555-0225,325 Fictional Avenue,Example City,EX,US,SYN0225,RETAIL,LOW,ACTIVE,2024-04-05
CUST_SYN_000226,INDIVIDUAL,Synthetic Customer 000226,1981-11-11,customer000226@example.invalid,+1-555-0226,326 Fictional Avenue,Demo Borough,DM,GB,SYN0226,SME,MEDIUM,ACTIVE,2024-04-04
CUST_SYN_000227,INDIVIDUAL,Synthetic Customer 000227,1982-12-12,customer000227@example.invalid,+1-555-0227,327 Fictional Avenue,Sample Ville,SV,DE,SYN0227,CORPORATE,HIGH,ACTIVE,2024-04-03
CUST_SYN_000228,BUSINESS,Synthetic Customer 000228,,customer000228@example.invalid,+1-555-0228,328 Fictional Avenue,Test Harbour,TH,SG,SYN0228,RETAIL,LOW,ACTIVE,2024-04-02
CUST_SYN_000229,INDIVIDUAL,Synthetic Customer 000229,1984-02-14,customer000229@example.invalid,+1-555-0229,329 Fictional Avenue,Example City,EX,US,SYN0229,SME,MEDIUM,ACTIVE,2024-04-01
CUST_SYN_000230,INDIVIDUAL,Synthetic Customer 000230,1985-03-15,customer000230@example.invalid,+1-555-0230,330 Fictional Avenue,Demo Borough,DM,GB,SYN0230,CORPORATE,HIGH,ACTIVE,2024-03-31
CUST_SYN_000231,INDIVIDUAL,Synthetic Customer 000231,1986-04-16,customer000231@example.invalid,+1-555-0231,331 Fictional Avenue,Sample Ville,SV,DE,SYN0231,RETAIL,LOW,ACTIVE,2024-03-30
CUST_SYN_000232,BUSINESS,Synthetic Customer 000232,,customer000232@example.invalid,+1-555-0232,332 Fictional Avenue,Test Harbour,TH,SG,SYN0232,SME,MEDIUM,ACTIVE,2024-03-29
CUST_SYN_000233,INDIVIDUAL,Synthetic Customer 000233,1988-06-18,customer000233@example.invalid,+1-555-0233,333 Fictional Avenue,Example City,EX,US,SYN0233,CORPORATE,HIGH,ACTIVE,2024-03-28
CUST_SYN_000234,INDIVIDUAL,Synthetic Customer 000234,1989-07-19,customer000234@example.invalid,+1-555-0234,334 Fictional Avenue,Demo Borough,DM,GB,SYN0234,RETAIL,LOW,ACTIVE,2024-03-27
CUST_SYN_000235,INDIVIDUAL,Synthetic Customer 000235,1990-08-20,customer000235@example.invalid,+1-555-0235,335 Fictional Avenue,Sample Ville,SV,DE,SYN0235,SME,MEDIUM,ACTIVE,2024-03-26
CUST_SYN_000236,BUSINESS,Synthetic Customer 000236,,customer000236@example.invalid,+1-555-0236,336 Fictional Avenue,Test Harbour,TH,SG,SYN0236,CORPORATE,HIGH,ACTIVE,2024-03-25
CUST_SYN_000237,INDIVIDUAL,Synthetic Customer 000237,1992-10-22,customer000237@example.invalid,+1-555-0237,337 Fictional Avenue,Example City,EX,US,SYN0237,RETAIL,LOW,ACTIVE,2024-03-24
CUST_SYN_000238,INDIVIDUAL,Synthetic Customer 000238,1993-11-23,customer000238@example.invalid,+1-555-0238,338 Fictional Avenue,Demo Borough,DM,GB,SYN0238,SME,MEDIUM,ACTIVE,2024-03-23
CUST_SYN_000239,INDIVIDUAL,Synthetic Customer 000239,1994-12-24,customer000239@example.invalid,+1-555-0239,339 Fictional Avenue,Sample Ville,SV,DE,SYN0239,CORPORATE,HIGH,ACTIVE,2024-03-22
CUST_SYN_000240,BUSINESS,Synthetic Customer 000240,,customer000240@example.invalid,+1-555-0240,340 Fictional Avenue,Test Harbour,TH,SG,SYN0240,RETAIL,LOW,ACTIVE,2024-03-21
CUST_SYN_000241,INDIVIDUAL,Synthetic Customer 000241,1996-02-26,customer000241@example.invalid,+1-555-0241,341 Fictional Avenue,Example City,EX,US,SYN0241,SME,MEDIUM,ACTIVE,2024-03-20
CUST_SYN_000242,INDIVIDUAL,Synthetic Customer 000242,1997-03-27,customer000242@example.invalid,+1-555-0242,342 Fictional Avenue,Demo Borough,DM,GB,SYN0242,CORPORATE,HIGH,ACTIVE,2024-03-19
CUST_SYN_000243,INDIVIDUAL,Synthetic Customer 000243,1998-04-01,customer000243@example.invalid,+1-555-0243,343 Fictional Avenue,Sample Ville,SV,DE,SYN0243,RETAIL,LOW,ACTIVE,2024-03-18
CUST_SYN_000244,BUSINESS,Synthetic Customer 000244,,customer000244@example.invalid,+1-555-0244,344 Fictional Avenue,Test Harbour,TH,SG,SYN0244,SME,MEDIUM,ACTIVE,2024-03-17
CUST_SYN_000245,INDIVIDUAL,Synthetic Customer 000245,1965-06-03,customer000245@example.invalid,+1-555-0245,345 Fictional Avenue,Example City,EX,US,SYN0245,CORPORATE,HIGH,ACTIVE,2024-03-16
CUST_SYN_000246,INDIVIDUAL,Synthetic Customer 000246,1966-07-04,customer000246@example.invalid,+1-555-0246,346 Fictional Avenue,Demo Borough,DM,GB,SYN0246,RETAIL,LOW,ACTIVE,2024-03-15
